generation,avg_fitness,max_fitness,signals_emitted,iconicity,mutual_info,jsd_no_pred,jsd_pred,silence_corr,sender_fit_corr,traj_fluct_ratio,receiver_fit_corr,response_fit_corr,silence_onset_jsd,silence_move_delta,avg_base_hidden,min_base_hidden,max_base_hidden,avg_signal_hidden,min_signal_hidden,max_signal_hidden,zone_deaths,signal_entropy,freeze_zone_deaths
113500,1392.4,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,3.3,2,8,150,0.0000,86
113510,1459.3,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,3.1,2,6,151,0.0000,96
113520,1583.3,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,15,3.1,2,7,142,0.0000,62
113530,1440.7,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,15,4.2,2,7,164,0.0000,73
113540,1394.3,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,3.6,2,7,181,0.0000,84
113550,1447.4,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,3.8,2,7,163,0.0000,66
113560,1416.3,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,4.2,2,7,174,0.0000,98
113570,1571.6,3050.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,15,4.0,2,8,168,0.0000,69
113580,1414.8,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,3.5,2,7,173,0.0000,78
113590,1431.8,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,12,14,3.5,2,6,173,0.0000,66
113600,1405.0,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,3.6,2,8,164,0.0000,79
113610,1292.3,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4,11,14,3.2,2,8,144,0.0000,87
113620,1328.2,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,3.1,2,8,182,0.0000,71
113630,1538.8,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,3.2,2,7,141,0.0000,90
113640,1505.3,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,3.5,2,7,159,0.0000,43
113650,1421.9,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,3.8,2,7,169,0.0000,92
113660,1491.4,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,4.0,2,6,166,0.0000,71
113670,1487.1,3000.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4,11,14,3.6,2,7,194,0.0000,103
113680,1435.0,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,15,3.3,2,6,176,0.0000,52
113690,1386.0,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4,11,14,3.4,2,8,157,0.0000,57
113700,1540.9,3050.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,3.4,2,7,170,0.0000,82
113710,1427.2,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,3.6,2,7,204,0.0000,97
113720,1535.9,3400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,15,3.0,2,7,160,0.0000,89
113730,1486.7,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,2.9,2,5,156,0.0000,70
113740,1498.3,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,2.9,2,8,148,0.0000,74
113750,1400.2,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,2.7,2,8,180,0.0000,87
113760,1525.0,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,3.0,2,8,175,0.0000,65
113770,1513.0,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,15,2.8,2,8,155,0.0000,59
113780,1438.1,3000.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,2.6,2,6,181,0.0000,92
113790,1521.8,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,2.7,2,5,167,0.0000,59
113800,1435.0,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,2.6,2,6,156,0.0000,112
113810,1426.6,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,2.5,2,7,162,0.0000,89
113820,1558.2,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,2.9,2,5,172,0.0000,56
113830,1491.9,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,15,2.9,2,7,184,0.0000,68
113840,1474.5,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,3.4,2,9,138,0.0000,74
113850,1335.6,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,3.8,2,9,185,0.0000,85
113860,1439.2,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9,11,14,4.4,2,10,171,0.0000,79
113870,1464.7,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,4.3,2,10,164,0.0000,58
113880,1547.2,3150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,10,15,4.1,2,10,173,0.0000,103
113890,1543.0,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,3.3,2,11,196,0.0000,61
113900,1527.6,3150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,3.2,2,6,137,0.0000,76
113910,1412.9,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,3.1,2,6,195,0.0000,76
113920,1557.6,3250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,15,2.9,2,5,171,0.0000,70
113930,1410.1,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,3.3,2,6,153,0.0000,93
113940,1404.7,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,3.3,2,6,170,0.0000,83
113950,1472.7,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,10,14,3.3,2,7,181,0.0000,108
113960,1445.4,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,3.8,2,7,177,0.0000,94
113970,1476.4,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,3.8,2,8,157,0.0000,70
113980,1293.6,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,3.5,2,8,171,0.0000,78
113990,1465.8,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,15,3.6,2,7,171,0.0000,101
114000,1486.1,3000.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,3.7,2,7,182,0.0000,78
114010,1481.4,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,3.7,2,7,157,0.0000,46
114020,1419.8,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,3.2,2,7,159,0.0000,94
114030,1545.7,3300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,3.2,2,8,127,0.0000,47
114040,1488.0,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,3.0,2,7,169,0.0000,87
114050,1538.0,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,15,3.0,2,8,175,0.0000,94
114060,1477.8,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,3.5,2,8,176,0.0000,93
114070,1516.9,3000.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,15,3.0,2,8,173,0.0000,71
114080,1495.4,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,3.0,2,8,172,0.0000,84
114090,1357.8,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,15,3.6,2,9,149,0.0000,66
114100,1417.6,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,3.3,2,8,189,0.0000,81
114110,1500.2,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,3.5,2,7,170,0.0000,88
114120,1484.3,3100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,3.8,2,9,168,0.0000,89
114130,1379.1,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,3.6,2,8,164,0.0000,86
114140,1471.5,3100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,3.9,2,9,177,0.0000,71
114150,1441.6,2460.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,4.5,2,10,170,0.0000,85
114160,1573.9,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,12,15,4.5,2,7,147,0.0000,73
114170,1435.1,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,4.2,2,8,154,0.0000,50
114180,1441.0,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,4.7,2,8,192,0.0000,77
114190,1323.4,3100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,4.5,2,7,156,0.0000,92
114200,1565.0,3050.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,4.6,2,7,154,0.0000,68
114210,1417.3,3200.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,4.3,2,8,169,0.0000,75
114220,1523.3,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,4.3,2,8,149,0.0000,100
114230,1361.5,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,10,14,4.2,2,7,187,0.0000,111
114240,1535.0,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,12,15,4.0,2,7,171,0.0000,85
114250,1461.1,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,15,4.2,2,8,168,0.0000,65
114260,1494.4,3200.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,4.1,2,9,146,0.0000,82
114270,1530.5,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,4.6,2,9,149,0.0000,82
114280,1374.1,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,15,4.8,2,9,175,0.0000,102
114290,1577.8,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,5.0,2,10,152,0.0000,69
114300,1423.8,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,5.7,2,10,165,0.0000,100
114310,1442.6,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,15,5.2,2,9,128,0.0000,79
114320,1494.7,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,5.3,2,10,141,0.0000,67
114330,1536.1,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,6.0,2,9,145,0.0000,63
114340,1553.8,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,5.9,2,9,115,0.0000,50
114350,1549.7,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,6.1,2,11,183,0.0000,41
114360,1399.9,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,6.0,2,11,208,0.0000,126
114370,1447.0,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,6.6,2,12,195,0.0000,115
114380,1533.0,3050.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,6.3,2,13,163,0.0000,89
114390,1507.1,3050.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,6.3,2,12,173,0.0000,91
114400,1434.6,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,12,14,5.4,2,12,135,0.0000,72
114410,1349.7,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,6.6,2,13,156,0.0000,99
114420,1525.4,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,8.2,2,14,166,0.0000,45
114430,1477.8,3000.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,15,6.1,2,14,150,0.0000,68
114440,1408.0,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,6.2,2,14,167,0.0000,88
114450,1464.9,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,6.2,2,14,177,0.0000,65
114460,1427.2,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,5.6,2,15,176,0.0000,92
114470,1254.8,3100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,5.9,2,16,164,0.0000,103
114480,1412.2,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,5.7,2,16,169,0.0000,111
114490,1372.5,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,5.7,2,16,145,0.0000,76
114500,1399.8,3050.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,5.6,2,14,195,0.0000,121
114510,1471.8,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,15,5.8,2,13,185,0.0000,94
114520,1389.3,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,5.0,2,12,156,0.0000,92
114530,1531.0,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,3.8,2,12,158,0.0000,58
114540,1421.4,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,4.0,2,12,206,0.0000,98
114550,1410.5,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,10,14,3.5,2,7,153,0.0000,76
114560,1532.6,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,3.6,2,7,145,0.0000,68
114570,1387.8,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,15,3.7,2,6,172,0.0000,116
114580,1471.3,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,4.1,2,7,159,0.0000,56
114590,1456.2,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,10,14,4.4,2,9,150,0.0000,48
114600,1320.4,3000.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,4.8,2,9,179,0.0000,68
114610,1498.0,3000.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,4.5,2,9,143,0.0000,64
114620,1421.4,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,4.3,2,8,152,0.0000,115
114630,1435.8,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,4.7,2,8,167,0.0000,86
114640,1416.7,3100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,4.5,2,8,177,0.0000,46
114650,1532.7,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,4.7,2,8,166,0.0000,60
114660,1467.6,3100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,10,14,5.0,2,9,183,0.0000,45
114670,1492.5,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,5.4,2,9,141,0.0000,63
114680,1360.1,3000.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,5.3,2,10,160,0.0000,111
114690,1568.4,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,12,14,5.7,2,10,142,0.0000,60
114700,1517.2,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,5.7,2,10,127,0.0000,74
114710,1486.3,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,5.6,2,10,171,0.0000,60
114720,1315.4,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,15,5.0,2,10,149,0.0000,114
114730,1416.0,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,4.9,2,8,196,0.0000,62
114740,1524.4,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,4.7,2,9,132,0.0000,85
114750,1421.7,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,4.7,2,9,167,0.0000,55
114760,1488.3,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,5.0,2,9,177,0.0000,68
114770,1449.0,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,4.3,2,11,132,0.0000,72
114780,1497.0,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,4.4,2,9,132,0.0000,63
114790,1425.9,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,5.0,2,8,147,0.0000,87
114800,1490.4,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,4.8,2,9,194,0.0000,82
114810,1513.8,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,4.7,2,8,170,0.0000,99
114820,1610.5,3050.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,4.9,2,9,147,0.0000,97
114830,1402.6,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,5.3,2,9,193,0.0000,106
114840,1428.8,2837.9,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,4.9,2,10,149,0.0000,82
114850,1569.6,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,5.3,2,11,157,0.0000,88
114860,1380.3,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,5.3,2,10,154,0.0000,103
114870,1233.5,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,15,5.1,2,10,163,0.0000,50
114880,1454.0,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,4.3,2,10,160,0.0000,62
114890,1435.6,2894.2,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,15,4.6,2,10,175,0.0000,58
114900,1471.5,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,10,14,4.4,2,8,169,0.0000,91
114910,1531.2,3200.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,15,4.2,2,8,163,0.0000,62
114920,1330.0,2777.6,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,4.4,2,8,136,0.0000,112
114930,1537.3,3100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,4.1,2,8,168,0.0000,89
114940,1551.7,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,10,14,3.6,2,9,165,0.0000,49
